ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w,gpu1_util,gpu1_memutil,gpu1_mem_mib,gpu1_power_w,gpu2_util,gpu2_memutil,gpu2_mem_mib,gpu2_power_w,gpu3_util,gpu3_memutil,gpu3_mem_mib,gpu3_power_w
1785518678.735,14.1,100.0,87.61,3.0,36.0,0,0,42359,117.17,0,0,3,34.36,0,0,3,35.48,0,0,3,33.70
1785518679.735,15.0,100.0,87.38,2.0,32.0,0,0,42359,117.16,0,0,3,34.35,0,0,3,35.49,0,0,3,33.71
1785518680.735,14.2,100.0,87.35,2.0,21.0,0,0,42359,117.17,0,0,3,34.35,0,0,3,35.48,0,0,3,33.65
1785518681.735,13.4,100.0,87.45,3.0,28.0,0,0,42359,117.04,0,0,3,34.35,0,0,3,35.61,0,0,3,33.69
1785518682.736,11.4,100.0,87.32,2.0,35.0,0,0,42359,116.84,0,0,3,34.34,0,0,3,35.61,0,0,3,33.69
1785518683.736,14.5,100.0,87.22,3.0,32.0,0,0,42359,116.79,0,0,3,34.34,0,0,3,35.48,0,0,3,33.70
1785518684.736,15.5,100.0,88.14,3.0,28.2,0,0,42359,116.74,0,0,3,34.40,0,0,3,35.49,0,0,3,33.76
1785518685.736,19.5,100.0,88.01,1.0,26.0,0,0,42359,116.71,0,0,3,34.42,0,0,3,35.44,0,0,3,33.77
1785518686.736,19.3,100.0,88.17,3.0,13.9,0,0,42359,116.67,0,0,3,34.43,0,0,3,35.44,0,0,3,33.77
1785518687.736,19.9,100.0,88.35,1.0,20.1,0,0,42359,116.57,0,0,3,34.38,0,0,3,35.49,0,0,3,33.77
1785518688.736,19.3,100.0,88.53,3.0,38.0,0,0,42359,116.48,0,0,3,34.38,0,0,3,35.49,0,0,3,33.77
1785518689.736,20.2,100.0,88.78,2.0,376.0,0,0,42359,116.44,0,0,3,34.42,0,0,3,35.54,0,0,3,33.77
1785518690.736,14.1,100.0,89.05,3.0,32.0,0,0,42359,116.42,0,0,3,34.41,0,0,3,35.49,0,0,3,33.72
1785518691.736,15.9,100.0,88.70,4.0,45.0,0,0,42359,116.39,0,0,3,34.46,0,0,3,35.39,0,0,3,33.71
1785518692.737,21.3,100.0,88.68,2.0,12.0,0,0,42359,116.39,0,0,3,34.46,0,0,3,35.44,0,0,3,33.75
1785518693.737,20.8,100.0,88.72,3.0,25.0,0,0,42359,116.39,0,0,3,34.41,0,0,3,35.48,0,0,3,33.71
1785518694.737,20.4,100.0,88.71,3.0,49.0,0,0,42359,116.39,0,0,3,34.46,0,0,3,35.48,0,0,3,33.66
1785518695.737,20.5,100.0,88.67,3.0,33.9,0,0,42359,116.39,0,0,3,34.50,0,0,3,35.48,0,0,3,33.71
1785518696.737,21.5,100.0,88.67,4.0,41.1,0,0,42359,116.40,0,0,3,34.59,0,0,3,35.42,0,0,3,33.75
1785518697.737,21.7,100.0,88.67,2.0,39.0,0,0,42359,116.40,0,0,3,34.59,0,0,3,35.43,0,0,3,33.70
1785518698.738,22.3,100.0,89.35,3.0,52.1,0,0,42359,116.38,0,0,3,34.42,0,0,3,35.54,0,0,3,33.71
1785518699.738,21.0,100.0,88.73,2.0,42.9,0,0,42359,116.38,0,0,3,34.37,0,0,3,35.54,0,0,3,33.76
1785518700.738,20.7,100.0,88.73,2.0,52.0,0,0,42359,116.34,0,0,3,34.41,0,0,3,35.63,0,0,3,33.75
1785518701.738,20.6,100.0,88.77,3.0,60.0,0,0,42359,116.24,0,0,3,34.46,0,0,3,35.63,0,0,3,33.75
1785518702.738,25.6,100.0,88.78,3.0,509.1,0,0,42359,116.14,0,0,3,34.50,0,0,3,35.44,0,0,3,33.71
1785518703.738,20.2,100.0,88.77,3.0,20.0,0,0,42359,116.12,0,0,3,34.49,0,0,3,35.49,0,0,3,33.71
1785518704.738,20.4,100.0,88.75,3.0,20.0,0,0,42359,116.12,0,0,3,34.50,0,0,3,35.53,0,0,3,33.71
1785518705.738,20.0,100.0,88.74,2.0,26.0,0,0,42359,116.04,0,0,3,34.50,0,0,3,35.53,0,0,3,33.71
1785518706.738,20.6,100.0,88.75,4.0,40.9,0,0,42359,116.00,0,0,3,34.50,0,0,3,35.58,0,0,3,33.75
1785518707.738,24.7,100.0,88.90,1.0,45.1,0,0,42359,116.00,0,0,3,34.50,0,0,3,35.63,0,0,3,33.71
1785518708.739,21.1,100.0,88.92,4.0,55.1,0,0,42359,115.97,0,0,3,34.50,0,0,3,35.57,0,0,3,33.69
1785518709.739,21.1,100.0,88.92,2.0,54.2,0,0,42359,115.93,0,0,3,34.49,0,0,3,35.51,0,0,3,33.88
1785518710.739,20.5,100.0,88.92,3.0,38.7,0,0,42359,115.90,0,0,3,34.44,0,0,3,35.56,0,0,3,33.89
1785518711.739,20.8,100.0,88.91,3.0,27.1,0,0,42359,115.89,0,0,3,34.45,0,0,3,35.53,0,0,3,33.75
1785518712.739,20.2,100.0,88.89,3.0,19.0,0,0,42359,115.83,0,0,3,34.45,0,0,3,35.47,0,0,3,33.75
1785518713.739,20.4,100.0,88.88,3.0,18.0,0,0,42359,115.77,0,0,3,34.39,0,0,3,35.51,0,0,3,33.75
1785518714.739,22.6,100.0,88.86,3.0,21.0,0,0,42359,115.76,0,0,3,34.44,0,0,3,35.56,0,0,3,33.84
1785518715.739,20.4,100.0,88.86,3.0,39.9,0,0,42359,115.69,0,0,3,34.50,0,0,3,35.56,0,0,3,33.83
1785518716.739,24.9,100.0,88.98,2.0,38.2,0,0,42359,115.67,0,0,3,34.50,0,0,3,35.56,0,0,3,33.78
1785518717.740,20.6,100.0,88.98,2.0,35.0,0,0,42359,115.82,0,0,3,34.59,0,0,3,35.56,0,0,3,33.79
1785518718.740,20.5,100.0,88.97,3.0,46.8,0,0,42359,115.79,0,0,3,34.54,0,0,3,35.51,0,0,3,33.79
1785518719.740,20.5,100.0,88.97,2.0,44.0,0,0,42359,115.64,0,0,3,34.44,0,0,3,35.47,0,0,3,33.89
1785518720.740,21.6,100.0,88.96,3.0,42.0,0,0,42359,115.68,0,0,3,34.44,0,0,3,35.52,0,0,3,33.85
1785518721.740,20.1,100.0,89.21,4.0,23.1,0,0,42359,115.56,0,0,3,34.46,0,0,3,35.53,0,0,3,33.75
1785518722.740,26.7,100.0,89.26,1.0,46.0,0,0,42359,115.43,0,0,3,34.53,0,0,3,35.52,0,0,3,33.75
1785518723.740,23.9,100.0,88.94,2.0,84.9,0,0,42359,115.43,0,0,3,34.52,0,0,3,35.52,0,0,3,33.75
1785518724.740,21.7,100.0,89.11,3.0,100.7,0,0,42359,115.46,0,0,3,34.60,0,0,3,35.51,0,0,3,33.75
1785518725.740,20.9,100.0,89.25,3.0,100.2,0,0,42359,115.43,0,0,3,34.61,0,0,3,35.57,0,0,3,33.75
1785518726.740,22.2,100.0,89.35,2.0,100.7,0,0,42359,115.34,0,0,3,34.52,0,0,3,35.54,0,0,3,33.76
1785518727.741,21.7,100.0,89.52,31.8,47.7,100,59,42359,227.95,0,0,3,34.50,0,0,3,35.53,0,0,3,33.76
1785518728.741,27.2,100.0,89.91,31.2,6.0,83,95,42359,289.08,0,0,3,34.49,0,0,3,35.57,0,0,3,33.80
1785518729.741,28.4,100.0,89.94,44.1,12.0,89,100,42359,264.11,0,0,3,34.45,0,0,3,35.51,0,0,3,33.79
1785518730.741,27.6,100.0,89.94,40.8,10.0,85,98,42359,293.85,0,0,3,34.45,0,0,3,35.51,0,0,3,33.79
1785518731.741,27.6,100.0,89.92,42.1,10.0,88,100,42359,274.72,0,0,3,34.50,0,0,3,35.52,0,0,3,33.80
1785518732.741,27.5,100.0,89.97,41.0,10.0,84,96,42359,278.76,0,0,3,34.50,0,0,3,35.47,0,0,3,33.75
1785518733.741,29.0,100.0,90.00,40.9,8.0,86,99,42359,275.04,0,0,3,34.50,0,0,3,35.52,0,0,3,33.75
1785518734.741,28.7,100.0,89.99,41.0,12.0,88,100,42359,281.61,0,0,3,34.46,0,0,3,35.67,0,0,3,33.80
1785518735.742,27.5,100.0,90.00,40.0,10.0,84,96,42359,282.71,0,0,3,34.41,0,0,3,35.66,0,0,3,33.79
1785518736.742,26.9,100.0,89.98,42.0,11.0,89,100,42359,275.11,0,0,3,34.50,0,0,3,35.56,0,0,3,33.74
1785518737.742,27.1,100.0,89.95,38.8,6.0,86,83,42359,233.79,0,0,3,34.55,0,0,3,35.56,0,0,3,33.74
1785518738.742,27.6,100.0,89.87,34.1,3.0,85,96,42359,267.06,0,0,3,34.49,0,0,3,35.57,0,0,3,33.75
1785518739.742,29.4,100.0,89.87,43.1,4.0,87,93,42359,254.67,0,0,3,34.50,0,0,3,35.62,0,0,3,33.70
1785518740.742,30.1,100.0,89.85,43.0,7.0,86,95,42359,263.40,0,0,3,34.50,0,0,3,35.56,0,0,3,33.69
1785518741.742,27.2,100.0,89.16,49.8,10.0,82,87,42359,291.17,0,0,3,34.50,0,0,3,35.51,0,0,3,33.74
1785518742.742,20.4,100.0,88.43,47.0,8.0,86,96,42359,272.27,0,0,3,34.50,0,0,3,35.57,0,0,3,33.75
1785518743.742,20.1,100.0,88.43,42.0,9.0,86,97,42359,287.96,0,0,3,34.45,0,0,3,35.57,0,0,3,33.75
1785518744.742,21.6,100.0,88.37,44.0,7.0,86,86,42359,290.71,0,0,3,34.41,0,0,3,35.56,0,0,3,33.75
1785518745.743,22.0,100.0,88.36,46.0,6.0,91,72,42359,278.24,0,0,3,34.50,0,0,3,35.62,0,0,3,33.80
1785518746.743,19.5,100.0,88.32,52.0,9.0,84,90,42359,292.47,0,0,3,34.60,0,0,3,35.57,0,0,3,33.80
1785518747.743,21.1,100.0,88.28,50.0,9.0,89,98,42359,283.34,0,0,3,34.50,0,0,3,35.51,0,0,3,33.84
1785518748.743,21.4,100.0,88.26,54.7,8.9,86,86,42359,298.25,0,0,3,34.45,0,0,3,35.51,0,0,3,33.88
1785518749.743,20.2,100.0,88.25,47.3,10.1,85,98,42359,290.29,0,0,3,34.55,0,0,3,35.51,0,0,3,33.79
1785518750.743,19.5,100.0,88.23,50.0,9.0,83,94,42359,279.10,0,0,3,34.54,0,0,3,35.56,0,0,3,33.73
1785518751.743,14.0,99.0,88.04,53.0,11.0,84,96,42359,285.74,0,0,3,34.49,0,0,3,35.56,0,0,3,33.74
1785518752.743,12.2,100.0,88.03,49.0,11.0,85,97,42359,290.01,0,0,3,34.50,0,0,3,35.61,0,0,3,33.74
1785518753.744,11.8,100.0,88.01,54.0,12.0,92,62,42359,285.98,0,0,3,34.54,0,0,3,35.56,0,0,3,33.74
1785518754.744,11.5,100.0,88.01,47.0,12.0,85,96,42359,288.11,0,0,3,34.49,0,0,3,35.51,0,0,3,33.78
1785518755.744,11.8,100.0,88.01,49.0,13.0,84,95,42359,294.26,0,0,3,34.50,0,0,3,35.61,0,0,3,33.84
1785518756.744,15.3,100.0,88.20,48.0,11.0,84,96,42359,281.77,0,0,3,34.54,0,0,3,35.66,0,0,3,33.80
1785518757.744,21.3,100.0,88.22,50.9,10.0,83,95,42359,284.33,0,0,3,34.49,0,0,3,35.56,0,0,3,33.74
1785518758.744,23.5,100.0,88.26,46.0,10.0,82,94,42359,288.75,0,0,3,34.46,0,0,3,35.52,0,0,3,33.74
1785518759.744,20.5,87.9,88.20,54.0,12.0,82,85,42359,293.76,0,0,3,34.45,0,0,3,35.57,0,0,3,33.79
1785518760.744,20.1,100.0,88.20,51.0,12.0,86,98,42359,273.22,0,0,3,34.49,0,0,3,35.52,0,0,3,33.84
1785518761.744,16.5,100.0,88.06,43.0,10.0,82,95,42359,296.60,0,0,3,34.54,0,0,3,35.53,0,0,3,33.84
1785518762.744,14.0,100.0,88.36,52.0,12.0,84,96,42359,296.77,0,0,3,34.55,0,0,3,35.57,0,0,3,33.80
1785518763.745,12.8,100.0,88.36,53.0,10.0,87,84,42359,271.19,0,0,3,34.49,0,0,3,35.71,0,0,3,33.74
1785518764.745,12.5,100.0,88.35,47.0,9.0,83,96,42359,290.27,0,0,3,34.53,0,0,3,35.70,0,0,3,33.73
1785518765.745,13.1,100.0,88.33,57.0,12.0,87,72,42359,298.10,0,0,3,34.54,0,0,3,35.51,0,0,3,33.73
1785518766.745,12.9,100.0,88.32,45.0,9.0,83,95,42359,285.80,0,0,3,34.50,0,0,3,35.42,0,0,3,33.74
1785518767.745,13.0,100.0,88.30,47.0,9.0,84,97,42359,287.51,0,0,3,34.49,0,0,3,35.42,0,0,3,33.74
1785518768.745,12.7,100.0,88.29,52.0,9.0,92,72,42359,286.26,0,0,3,34.54,0,0,3,35.51,0,0,3,33.74
1785518769.745,13.0,100.0,88.31,51.0,10.0,85,97,42359,283.14,0,0,3,34.54,0,0,3,35.51,0,0,3,33.73
1785518770.745,12.7,100.0,88.31,48.0,10.0,82,91,42359,295.82,0,0,3,34.52,0,0,3,35.49,0,0,3,33.73
1785518771.745,13.0,100.0,88.32,45.0,8.0,87,84,42359,291.10,0,0,3,34.49,0,0,3,35.50,0,0,3,33.78
1785518772.745,13.8,100.0,88.35,51.0,9.0,85,97,42359,281.00,0,0,3,34.45,0,0,3,35.46,0,0,3,33.78
1785518773.746,13.2,100.0,88.29,45.0,10.0,86,99,42359,294.27,0,0,3,34.49,0,0,3,35.44,0,0,3,33.72
1785518774.746,12.9,100.0,88.28,44.0,8.0,87,100,42359,278.97,0,0,3,34.48,0,0,3,35.50,0,0,3,33.73
1785518775.746,12.8,100.0,88.26,44.0,8.0,86,99,42359,280.32,0,0,3,34.43,0,0,3,35.50,0,0,3,33.73
1785518776.746,13.0,100.0,88.25,41.0,9.0,86,97,42359,304.24,0,0,3,34.42,0,0,3,35.49,0,0,3,33.72
1785518777.746,12.8,100.0,88.25,46.0,10.0,84,96,42359,291.08,0,0,3,34.46,0,0,3,35.54,0,0,3,33.72
1785518778.746,12.8,100.0,88.24,42.0,9.0,85,98,42359,300.56,0,0,3,34.51,0,0,3,35.50,0,0,3,33.77
1785518779.746,13.0,100.0,88.23,46.0,10.0,83,95,42359,291.12,0,0,3,34.56,0,0,3,35.50,0,0,3,33.77
1785518780.746,13.2,100.0,88.21,50.0,10.0,82,87,42359,305.15,0,0,3,34.47,0,0,3,35.49,0,0,3,33.77
1785518781.746,13.6,100.0,88.14,42.0,8.0,87,100,42359,301.28,0,0,3,34.48,0,0,3,35.54,0,0,3,33.77
1785518782.746,12.8,100.0,88.13,43.0,9.0,87,100,42359,304.64,0,0,3,34.47,0,0,3,35.54,0,0,3,33.72
1785518783.747,13.9,100.0,88.11,39.0,8.0,91,84,42359,299.86,0,0,3,34.42,0,0,3,35.44,0,0,3,33.72
1785518784.747,13.0,100.0,88.16,49.0,8.0,88,85,42359,290.83,0,0,3,34.52,0,0,3,35.49,0,0,3,33.76
1785518785.747,12.8,100.0,88.15,41.0,8.0,86,92,42359,278.11,0,0,3,34.53,0,0,3,35.54,0,0,3,33.76
1785518786.747,13.8,100.0,88.15,45.0,10.0,95,75,42359,274.86,0,0,3,34.44,0,0,3,35.54,0,0,3,33.72
1785518787.747,17.1,100.0,88.14,35.0,6.0,86,97,42359,296.39,0,0,3,34.42,0,0,3,35.68,0,0,3,33.77
1785518788.747,13.2,100.0,88.15,36.0,8.0,89,100,42359,298.37,0,0,3,34.47,0,0,3,35.63,0,0,3,33.78
1785518789.747,12.7,100.0,88.15,36.1,7.0,87,98,42359,295.83,0,0,3,34.52,0,0,3,35.44,0,0,3,33.72
1785518790.747,12.7,100.0,88.05,32.9,7.0,88,99,42359,281.21,0,0,3,34.58,0,0,3,35.49,0,0,3,33.72
1785518791.747,16.1,100.0,88.09,32.0,6.0,87,98,42359,285.03,0,0,3,34.52,0,0,3,35.50,0,0,3,33.78
1785518792.747,16.8,100.0,87.90,32.0,5.0,89,100,42359,282.27,0,0,3,34.47,0,0,3,35.49,0,0,3,33.78
1785518793.748,6.7,100.0,87.61,28.0,4.0,88,99,42359,295.28,0,0,3,34.43,0,0,3,35.44,0,0,3,33.73
1785518794.748,11.3,100.0,87.77,30.0,4.0,89,100,42359,292.43,0,0,3,34.38,0,0,3,35.44,0,0,3,33.73
1785518795.748,13.6,100.0,87.76,32.0,4.0,90,100,42359,279.79,0,0,3,34.43,0,0,3,35.54,0,0,3,33.78
1785518796.748,12.1,100.0,87.75,28.0,4.0,90,100,42359,283.05,0,0,3,34.43,0,0,3,35.49,0,0,3,33.77
1785518797.748,11.7,100.0,87.73,27.0,2.0,90,100,42359,283.45,0,0,3,34.43,0,0,3,35.44,0,0,3,33.73
1785518798.748,15.1,100.0,87.88,28.0,3.0,90,100,42359,283.95,0,0,3,34.43,0,0,3,35.40,0,0,3,33.73
1785518799.748,22.6,100.0,87.86,25.0,3.0,91,100,42359,284.86,0,0,3,34.43,0,0,3,35.36,0,0,3,33.73
1785518800.748,22.3,100.0,87.85,30.0,3.0,88,99,42359,279.07,0,0,3,34.48,0,0,3,35.40,0,0,3,33.68
1785518801.748,20.8,99.0,87.84,31.0,3.0,87,98,42359,258.09,0,0,3,34.53,0,0,3,35.44,0,0,3,33.72
1785518802.748,19.6,96.0,87.85,30.0,3.0,89,100,42359,280.44,0,0,3,34.53,0,0,3,35.49,0,0,3,33.77
1785518803.748,18.1,100.0,87.75,30.0,3.0,90,100,42359,280.12,0,0,3,34.48,0,0,3,35.50,0,0,3,33.73
1785518804.749,13.7,100.0,88.08,29.0,6.0,0,0,42359,255.06,0,0,3,34.48,0,0,3,35.50,0,0,3,33.68
1785518805.749,13.2,100.0,86.28,1.0,0.0,0,0,42359,146.49,0,0,3,34.39,0,0,3,35.50,0,0,3,33.68
1785518806.749,12.7,100.0,86.77,4.0,0.0,0,0,42359,129.44,0,0,3,34.35,0,0,3,35.41,0,0,3,33.73
1785518807.749,12.9,100.0,86.88,4.0,0.0,0,0,42359,128.95,0,0,3,34.39,0,0,3,35.42,0,0,3,33.78
1785518808.749,13.3,100.0,87.08,1.0,60.3,0,0,42359,128.27,0,0,3,34.39,0,0,3,35.42,0,0,3,33.74
1785518809.749,14.9,100.0,86.97,3.0,555.5,0,0,42359,127.69,0,0,3,34.38,0,0,3,35.42,0,0,3,33.64
1785518810.749,13.3,100.0,87.11,1.0,49.0,0,0,42359,127.20,0,0,3,34.39,0,0,3,35.51,0,0,3,33.69
1785518811.749,13.3,100.0,87.11,3.0,43.0,0,0,42359,126.81,0,0,3,34.39,0,0,3,35.51,0,0,3,33.73
1785518812.749,15.2,80.2,87.12,3.0,26.0,0,0,42359,126.47,0,0,3,34.39,0,0,3,35.46,0,0,3,33.69
1785518813.749,13.0,99.0,87.16,3.0,15.0,0,0,42359,126.11,0,0,3,34.39,0,0,3,35.46,0,0,3,33.69
1785518814.749,12.9,100.0,87.19,3.0,33.0,0,0,42359,125.68,0,0,3,34.39,0,0,3,35.42,0,0,3,33.69
1785518815.749,13.8,100.0,87.20,3.0,37.0,0,0,42359,124.67,0,0,3,34.40,0,0,3,35.37,0,0,3,33.64
1785518816.750,14.3,100.0,87.21,4.0,35.0,0,0,42359,123.75,0,0,3,34.40,0,0,3,35.42,0,0,3,33.63
1785518817.750,14.8,100.0,87.22,2.0,42.0,0,0,42359,123.50,0,0,3,34.44,0,0,3,35.42,0,0,3,33.64
1785518818.750,14.6,100.0,87.24,2.0,30.0,0,0,42359,123.28,0,0,3,34.40,0,0,3,35.47,0,0,3,33.70
1785518819.750,13.2,100.0,87.25,3.0,37.0,0,0,42359,122.94,0,0,3,34.40,0,0,3,35.55,0,0,3,33.74
1785518820.750,13.1,100.0,87.25,3.0,28.0,0,0,42359,122.63,0,0,3,34.38,0,0,3,35.50,0,0,3,33.69
1785518821.750,13.4,100.0,87.26,3.0,51.0,0,0,42359,122.43,0,0,3,34.30,0,0,3,35.42,0,0,3,33.69
1785518822.750,13.2,100.0,87.30,3.0,18.0,0,0,42359,122.14,0,0,3,34.40,0,0,3,35.37,0,0,3,33.73
1785518823.750,13.1,99.0,87.29,3.0,20.0,0,0,42359,122.34,0,0,3,34.49,0,0,3,35.37,0,0,3,33.68
1785518824.750,13.5,100.0,87.29,2.0,56.0,0,0,42359,122.21,0,0,3,34.44,0,0,3,35.37,0,0,3,33.68
1785518825.750,8.1,100.0,87.25,2.0,50.0,0,0,42359,121.54,0,0,3,34.40,0,0,3,35.37,0,0,3,33.79
1785518826.750,12.8,100.0,87.36,5.0,68.0,0,0,42359,121.30,0,0,3,34.40,0,0,3,35.37,0,0,3,33.75
1785518827.751,13.4,100.0,87.34,3.0,28.0,0,0,42359,121.18,0,0,3,34.40,0,0,3,35.42,0,0,3,33.64
1785518828.751,13.2,100.0,87.35,1.0,24.0,0,0,42359,121.02,0,0,3,34.40,0,0,3,35.47,0,0,3,33.64
1785518829.751,13.0,100.0,87.35,4.0,44.0,0,0,42359,120.78,0,0,3,34.39,0,0,3,35.42,0,0,3,33.69
1785518830.751,13.0,100.0,87.38,3.0,63.0,0,0,42359,120.68,0,0,3,34.39,0,0,3,35.46,0,0,3,33.68
1785518831.751,13.6,100.0,87.35,1.0,44.0,0,0,42359,120.46,0,0,3,34.43,0,0,3,35.49,0,0,3,33.63
1785518832.751,12.9,100.0,87.35,4.0,58.0,0,0,42359,120.22,0,0,3,34.43,0,0,3,35.45,0,0,3,33.63
1785518833.751,13.8,100.0,87.39,1.0,53.0,0,0,42359,120.13,0,0,3,34.44,0,0,3,35.45,0,0,3,33.68
1785518834.751,12.8,100.0,87.38,5.0,37.9,0,0,42359,120.06,0,0,3,34.44,0,0,3,35.35,0,0,3,33.68
1785518835.751,13.3,100.0,87.39,1.0,35.0,0,0,42359,119.71,0,0,3,34.33,0,0,3,35.29,0,0,3,33.68
1785518836.751,13.9,100.0,87.41,4.0,32.0,0,0,42359,118.90,0,0,3,34.33,0,0,3,35.35,0,0,3,33.68
1785518837.751,13.2,100.0,87.40,1.0,38.1,0,0,42359,118.44,0,0,3,34.33,0,0,3,35.41,0,0,3,33.69
1785518838.752,13.3,100.0,87.39,4.0,36.9,0,0,42359,118.30,0,0,3,34.38,0,0,3,35.42,0,0,3,33.69
1785518839.752,19.3,100.0,87.87,2.0,27.0,0,0,42359,118.11,0,0,3,34.43,0,0,3,35.37,0,0,3,33.69
1785518840.752,19.9,100.0,87.91,3.0,27.1,0,0,42359,118.01,0,0,3,34.34,0,0,3,35.42,0,0,3,33.74
1785518841.752,19.9,100.0,88.08,1.0,37.0,0,0,42359,117.91,0,0,3,34.29,0,0,3,35.37,0,0,3,33.74
1785518842.752,20.1,100.0,88.27,4.0,33.9,0,0,42359,117.72,0,0,3,34.29,0,0,3,35.37,0,0,3,33.74
1785518843.752,19.3,100.0,88.45,2.0,38.1,0,0,42359,117.57,0,0,3,34.34,0,0,3,35.42,0,0,3,33.69
1785518844.752,21.1,100.0,88.61,3.0,29.9,0,0,42359,117.53,0,0,3,34.38,0,0,3,35.37,0,0,3,33.69
1785518845.752,19.3,100.0,89.15,1.0,30.1,0,0,42359,117.43,0,0,3,34.38,0,0,3,35.37,0,0,3,33.80
1785518846.752,13.4,100.0,88.79,3.0,35.2,0,0,42359,117.37,0,0,3,34.34,0,0,3,35.37,0,0,3,33.75
1785518847.752,15.6,100.0,88.37,2.0,29.8,0,0,42359,117.37,0,0,3,34.35,0,0,3,35.51,0,0,3,33.69
1785518848.752,20.1,100.0,88.37,2.0,34.0,0,0,42359,117.33,0,0,3,34.39,0,0,3,35.50,0,0,3,33.68
1785518849.752,15.2,100.0,88.24,3.0,29.0,0,0,42359,117.23,0,0,3,34.38,0,0,3,35.35,0,0,3,33.68
1785518850.752,16.6,100.0,88.39,3.0,43.0,0,0,42359,117.14,0,0,3,34.34,0,0,3,35.41,0,0,3,33.78
1785518851.753,20.2,100.0,88.38,1.0,42.0,0,0,42359,117.09,0,0,3,34.29,0,0,3,35.45,0,0,3,33.78
1785518852.753,20.5,100.0,88.39,2.0,35.0,0,0,42359,117.09,0,0,3,34.34,0,0,3,35.40,0,0,3,33.73
1785518853.753,21.4,100.0,88.40,4.0,36.0,0,0,42359,117.04,0,0,3,34.39,0,0,3,35.37,0,0,3,33.68
1785518854.753,19.6,100.0,88.40,2.0,22.0,0,0,42359,116.94,0,0,3,34.39,0,0,3,35.46,0,0,3,33.68
1785518855.753,21.0,100.0,88.86,2.0,32.0,0,0,42359,116.89,0,0,3,34.39,0,0,3,35.61,0,0,3,33.78
1785518856.753,20.5,100.0,88.85,2.0,36.9,0,0,42359,116.79,0,0,3,34.43,0,0,3,35.61,0,0,3,33.78
1785518857.753,20.2,100.0,88.86,4.0,36.1,0,0,42359,116.65,0,0,3,34.38,0,0,3,35.46,0,0,3,33.68
1785518858.753,19.6,100.0,88.83,1.0,39.0,0,0,42359,116.61,0,0,3,34.34,0,0,3,35.37,0,0,3,33.65
1785518859.753,21.5,100.0,88.81,3.0,20.0,0,0,42359,116.65,0,0,3,34.35,0,0,3,35.42,0,0,3,33.69
1785518860.753,22.0,100.0,88.82,4.0,21.0,0,0,42359,116.60,0,0,3,34.40,0,0,3,35.42,0,0,3,33.68
1785518861.753,22.4,100.0,88.81,2.0,50.0,0,0,42359,116.46,0,0,3,34.49,0,0,3,35.42,0,0,3,33.69
1785518862.754,18.8,100.0,88.67,3.0,517.9,0,0,42359,116.36,0,0,3,34.44,0,0,3,35.42,0,0,3,33.69
1785518863.754,20.3,100.0,88.81,3.0,46.0,0,0,42359,116.28,0,0,3,34.44,0,0,3,35.37,0,0,3,33.64
1785518864.754,21.4,100.0,88.94,1.0,29.0,0,0,42359,116.29,0,0,3,34.49,0,0,3,35.46,0,0,3,33.74
1785518865.754,19.9,100.0,88.91,3.0,35.0,0,0,42359,116.66,0,0,3,34.48,0,0,3,35.51,0,0,3,33.78
1785518866.754,19.7,100.0,88.91,3.0,53.0,0,0,42359,116.60,0,0,3,34.43,0,0,3,35.51,0,0,3,33.73
1785518867.754,19.8,100.0,88.89,2.0,47.0,0,0,42359,116.11,0,0,3,34.38,0,0,3,35.51,0,0,3,33.78
1785518868.754,20.2,100.0,88.91,3.0,46.0,0,0,42359,115.97,0,0,3,34.38,0,0,3,35.45,0,0,3,33.78
1785518869.754,20.8,89.9,88.93,3.0,59.0,0,0,42359,115.93,0,0,3,34.34,0,0,3,35.45,0,0,3,33.73
1785518870.754,20.9,100.0,88.93,3.0,39.1,0,0,42359,115.89,0,0,3,34.34,0,0,3,35.41,0,0,3,33.73
1785518871.754,20.2,100.0,88.92,2.0,51.6,0,0,42359,115.86,0,0,3,34.39,0,0,3,35.36,0,0,3,33.69
1785518872.754,23.3,100.0,89.06,3.0,63.4,0,0,42359,115.81,0,0,3,34.40,0,0,3,35.42,0,0,3,33.64
1785518873.754,24.2,100.0,89.09,3.0,473.0,0,0,42359,115.68,0,0,3,34.40,0,0,3,35.46,0,0,3,33.68
1785518874.755,20.1,100.0,89.09,4.0,19.0,0,0,42359,115.68,0,0,3,34.44,0,0,3,35.41,0,0,3,33.73
1785518875.755,13.8,100.0,88.97,1.0,19.0,0,0,42359,115.63,0,0,3,34.44,0,0,3,35.41,0,0,3,33.73
1785518876.755,18.0,100.0,89.16,2.0,14.0,0,0,42359,115.50,0,0,3,34.39,0,0,3,35.40,0,0,3,33.68
1785518877.755,15.3,100.0,89.09,4.0,22.0,0,0,42359,115.59,0,0,3,34.44,0,0,3,35.41,0,0,3,33.68
1785518878.755,26.2,100.0,89.53,1.0,32.0,0,0,42359,115.62,0,0,3,34.44,0,0,3,35.42,0,0,3,33.69
1785518879.755,20.6,100.0,87.78,3.0,49.0,0,0,42359,117.66,0,0,3,34.44,0,0,3,35.37,0,0,3,33.65
1785518880.755,20.1,100.0,87.80,3.0,60.0,0,0,42359,119.51,0,0,3,34.49,0,0,3,35.42,0,0,3,33.70
