ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w,gpu1_util,gpu1_memutil,gpu1_mem_mib,gpu1_power_w,gpu2_util,gpu2_memutil,gpu2_mem_mib,gpu2_power_w,gpu3_util,gpu3_memutil,gpu3_mem_mib,gpu3_power_w
1785716314.282,5.2,100.0,30.85,230.0,1.0,92,51,42837,182.94,91,59,43187,186.66,0,0,3,30.51,0,0,3,30.75
1785716315.282,5.2,100.0,30.85,235.0,2.0,94,55,42837,179.17,91,54,43187,187.96,0,0,3,30.46,0,0,3,30.79
1785716316.283,4.3,100.0,30.71,221.0,35.0,0,0,42837,144.92,0,0,43187,142.25,0,0,3,30.46,0,0,3,30.79
1785716317.283,4.9,100.0,30.71,84.0,22.0,0,0,42837,118.51,0,0,43187,121.80,0,0,3,30.61,0,0,3,30.75
1785716318.283,3.7,58.0,30.71,7.0,9.0,0,0,42837,113.47,0,0,43187,110.75,0,0,3,30.61,0,0,3,30.70
1785716319.283,4.0,100.0,29.35,6.0,0.0,0,0,42837,113.29,0,0,43187,110.62,0,0,3,30.46,0,0,3,30.70
1785716320.283,1.5,94.0,29.36,7.0,0.0,0,0,42837,113.10,0,0,43187,110.48,0,0,3,30.46,0,0,3,30.80
1785716321.283,2.4,100.0,29.35,6.0,0.0,0,0,42837,113.00,0,0,43187,110.32,0,0,3,30.46,0,0,3,30.80
1785716322.283,2.1,100.0,29.36,6.0,25.0,0,0,42837,112.85,0,0,43187,110.17,0,0,3,30.46,0,0,3,30.65
1785716323.283,2.6,100.0,29.50,6.0,20.0,0,0,42837,112.76,0,0,43187,110.12,0,0,3,30.47,0,0,3,30.65
1785716324.283,2.3,66.0,29.50,6.0,13.0,0,0,42837,112.67,0,0,43187,110.06,0,0,3,30.51,0,0,3,30.65
1785716325.283,2.5,100.0,29.59,9.0,15.0,0,0,42837,112.52,0,0,43187,110.31,0,0,3,30.56,0,0,3,30.70
1785716326.284,2.4,84.0,29.53,7.0,37.0,0,0,42837,112.46,0,0,43187,110.24,0,0,3,30.57,0,0,3,30.75
1785716327.284,2.2,100.0,29.54,5.0,44.0,0,0,42837,112.37,0,0,43187,109.89,0,0,3,30.46,0,0,3,30.85
1785716328.284,6.2,100.0,29.55,5.0,411.4,0,0,42837,112.22,0,0,43187,109.73,0,0,3,30.46,0,0,3,30.85
1785716329.284,2.0,100.0,29.57,8.0,24.0,0,0,42837,112.12,0,0,43187,109.46,0,0,3,30.51,0,0,3,30.86
1785716330.284,2.1,74.7,29.58,6.0,25.0,0,0,42837,112.11,0,0,43187,109.37,0,0,3,30.47,0,0,3,30.70
1785716331.284,2.6,100.0,29.59,7.0,25.0,0,0,42837,112.06,0,0,43187,109.26,0,0,3,30.52,0,0,3,30.70
1785716332.284,2.1,81.2,29.60,8.0,23.0,0,0,42837,111.96,0,0,43187,109.20,0,0,3,30.51,0,0,3,30.66
1785716333.284,2.8,100.0,29.62,6.0,13.0,0,0,42837,111.90,0,0,43187,109.20,0,0,3,30.47,0,0,3,30.66
1785716334.284,3.3,100.0,29.61,5.0,14.0,0,0,42837,111.80,0,0,43187,109.10,0,0,3,30.46,0,0,3,30.75
1785716335.285,3.2,100.0,29.62,8.0,24.0,0,0,42837,111.77,0,0,43187,109.02,0,0,3,30.47,0,0,3,30.75
1785716336.285,2.2,72.7,29.61,6.0,12.0,0,0,42837,111.68,0,0,43187,108.61,0,0,3,30.47,0,0,3,30.75
1785716337.285,2.1,100.0,29.60,7.0,12.0,0,0,42837,111.64,0,0,43187,107.97,0,0,3,30.52,0,0,3,30.70
1785716338.285,2.0,79.0,29.60,5.0,26.0,0,0,42837,111.59,0,0,43187,107.80,0,0,3,30.52,0,0,3,30.70
1785716339.285,2.9,100.0,29.63,8.0,19.0,0,0,42837,111.48,0,0,43187,107.74,0,0,3,30.52,0,0,3,30.71
1785716340.285,2.4,100.0,29.64,6.0,14.0,0,0,42837,111.46,0,0,43187,107.59,0,0,3,30.47,0,0,3,30.71
1785716341.285,2.1,100.0,29.65,6.0,14.0,0,0,42837,111.43,0,0,43187,107.54,0,0,3,30.47,0,0,3,30.70
1785716342.285,2.9,70.4,29.62,9.0,16.0,0,0,42837,111.39,0,0,43187,107.49,0,0,3,30.52,0,0,3,30.75
1785716343.285,3.3,100.0,29.62,5.0,15.0,0,0,42837,111.29,0,0,43187,107.40,0,0,3,30.47,0,0,3,30.70
1785716344.286,2.1,76.0,29.63,6.0,22.0,0,0,42837,110.60,0,0,43187,107.30,0,0,3,30.52,0,0,3,30.60
1785716345.286,2.5,100.0,29.62,7.0,58.0,0,0,42837,110.31,0,0,43187,107.20,0,0,3,30.51,0,0,3,30.60
1785716346.286,2.2,100.0,29.65,8.0,36.0,0,0,42837,110.26,0,0,43187,107.18,0,0,3,30.47,0,0,3,30.65
1785716347.286,1.9,100.0,29.65,4.0,16.0,0,0,42837,109.92,0,0,43187,107.24,0,0,3,30.47,0,0,3,30.75
1785716348.286,2.3,67.7,29.67,8.0,27.0,0,0,42837,109.93,0,0,43187,107.17,0,0,3,30.57,0,0,3,30.75
1785716349.286,1.9,100.0,29.65,7.0,20.0,0,0,42837,109.93,0,0,43187,107.13,0,0,3,30.57,0,0,3,30.70
1785716350.286,2.3,74.0,29.66,5.0,19.0,0,0,42837,109.80,0,0,43187,107.08,0,0,3,30.47,0,0,3,30.65
1785716351.286,1.8,100.0,29.67,6.0,15.0,0,0,42837,109.70,0,0,43187,106.92,0,0,3,30.47,0,0,3,30.65
1785716352.286,2.4,100.0,29.66,7.0,29.0,0,0,42837,109.74,0,0,43187,106.87,0,0,3,30.66,0,0,3,30.65
1785716353.287,1.8,100.0,29.65,5.0,14.0,0,0,42837,109.67,0,0,43187,106.91,0,0,3,30.66,0,0,3,30.65
1785716354.287,2.6,66.0,29.67,9.0,17.0,0,0,42837,109.57,0,0,43187,106.78,0,0,3,30.47,0,0,3,30.65
1785716355.287,2.6,100.0,29.67,5.0,17.0,0,0,42837,109.53,0,0,43187,106.68,0,0,3,30.47,0,0,3,30.65
1785716356.287,2.4,72.0,29.69,8.0,24.0,0,0,42837,109.46,0,0,43187,106.71,0,0,3,30.46,0,0,3,30.65
1785716357.287,3.3,100.0,29.69,6.0,13.0,0,0,42837,109.42,0,0,43187,106.67,0,0,3,30.51,0,0,3,30.65
1785716358.287,1.8,100.0,29.70,5.0,17.0,0,0,42837,109.38,0,0,43187,106.52,0,0,3,30.56,0,0,3,30.70
1785716359.287,2.2,100.0,29.70,6.0,37.0,0,0,42837,109.33,0,0,43187,106.49,0,0,3,30.61,0,0,3,30.75
1785716360.287,2.2,63.5,29.72,9.0,18.0,0,0,42837,109.38,0,0,43187,106.49,0,0,3,30.57,0,0,3,30.70
1785716361.287,2.2,100.0,29.73,5.0,18.0,0,0,42837,109.39,0,0,43187,106.49,0,0,3,30.47,0,0,3,30.70
1785716362.288,2.5,69.3,29.74,6.0,16.0,0,0,42837,109.28,0,0,43187,106.44,0,0,3,30.46,0,0,3,30.75
1785716363.288,2.0,100.0,29.72,6.0,15.0,0,0,42837,109.24,0,0,43187,106.39,0,0,3,30.56,0,0,3,30.66
1785716364.288,2.2,100.0,29.70,6.0,14.0,0,0,42837,109.25,0,0,43187,106.39,0,0,3,30.56,0,0,3,30.66
1785716365.288,2.5,100.0,29.69,6.0,18.0,0,0,42837,109.19,0,0,43187,106.28,0,0,3,30.51,0,0,3,30.70
1785716366.288,2.5,60.8,29.71,7.0,35.0,0,0,42837,109.09,0,0,43187,106.23,0,0,3,30.51,0,0,3,30.70
1785716367.288,3.5,100.0,29.72,6.0,21.0,0,0,42837,109.10,0,0,43187,106.21,0,0,3,30.52,0,0,3,30.66
1785716368.288,2.3,66.3,29.73,8.0,0.0,0,0,42837,109.15,0,0,43187,106.14,0,0,3,30.52,0,0,3,30.66
1785716369.288,3.5,100.0,29.77,3.0,0.0,0,0,42837,109.15,0,0,43187,106.11,0,0,3,30.52,0,0,3,30.66
1785716370.288,3.4,100.0,29.77,6.0,0.0,0,0,42837,109.09,0,0,43187,106.13,0,0,3,30.47,0,0,3,30.66
1785716371.288,1.9,100.0,29.74,5.0,0.0,0,0,42837,109.09,0,0,43187,106.14,0,0,3,30.47,0,0,3,30.66
1785716372.289,2.1,55.6,29.74,6.0,0.0,0,0,42837,109.04,0,0,43187,106.05,0,0,3,30.47,0,0,3,30.66
1785716373.289,1.5,100.0,29.74,6.0,0.0,0,0,42837,108.99,0,0,43187,106.00,0,0,3,30.51,0,0,3,30.65
1785716374.289,1.7,57.4,29.73,8.0,0.0,0,0,42837,109.00,0,0,43187,106.01,0,0,3,30.51,0,0,3,30.65
1785716375.289,2.5,100.0,29.73,5.0,0.0,0,0,42837,108.96,0,0,43187,106.00,0,0,3,30.51,0,0,3,30.65
1785716376.289,3.2,100.0,29.72,6.0,0.0,0,0,42837,108.89,0,0,43187,105.93,0,0,3,30.46,0,0,3,30.65
1785716377.289,2.9,100.0,29.72,7.0,0.0,0,0,42837,108.91,0,0,43187,105.89,0,0,3,30.46,0,0,3,30.65
1785716378.289,3.5,71.0,29.73,7.0,0.0,0,0,42837,108.87,0,0,43187,105.89,0,0,3,30.46,0,0,3,30.80
1785716379.289,3.2,100.0,29.74,7.0,0.0,0,0,42837,108.76,0,0,43187,105.80,0,0,3,30.47,0,0,3,30.80
1785716380.289,1.7,64.4,29.73,7.0,0.0,0,0,42837,108.76,0,0,43187,105.78,0,0,3,30.47,0,0,3,30.70
1785716381.290,2.0,100.0,29.72,6.0,0.0,0,0,42837,108.79,0,0,43187,105.82,0,0,3,30.47,0,0,3,30.70
1785716382.290,1.5,100.0,29.72,6.0,0.0,0,0,42837,108.82,0,0,43187,105.79,0,0,3,30.42,0,0,3,30.65
1785716383.290,1.6,100.0,29.71,6.0,0.0,0,0,42837,108.80,0,0,43187,105.69,0,0,3,30.46,0,0,3,30.65
1785716384.290,1.7,74.0,29.71,6.0,0.0,0,0,42837,108.76,0,0,43187,105.64,0,0,3,30.51,0,0,3,30.66
1785716385.290,1.6,100.0,29.70,8.0,0.0,0,0,42837,108.76,0,0,43187,105.64,0,0,3,30.46,0,0,3,30.65
1785716386.290,1.8,73.7,29.70,6.0,0.0,0,0,42837,108.71,0,0,43187,105.66,0,0,3,30.56,0,0,3,30.65
1785716387.290,1.7,100.0,29.70,7.0,0.0,0,0,42837,108.65,0,0,43187,105.61,0,0,3,30.47,0,0,3,30.66
1785716388.290,2.0,100.0,29.70,7.0,0.0,0,0,42837,108.65,0,0,43187,105.59,0,0,3,30.47,0,0,3,30.66
1785716389.291,1.8,100.0,29.69,5.0,0.0,0,0,42837,108.66,0,0,43187,105.59,0,0,3,30.41,0,0,3,30.65
1785716390.291,1.8,100.0,29.69,7.0,0.0,0,0,42837,108.66,0,0,43187,105.50,0,0,3,30.41,0,0,3,30.65
1785716391.291,1.8,96.0,29.68,6.0,0.0,0,0,42837,108.66,0,0,43187,105.45,0,0,3,30.48,0,0,3,30.67
1785716392.291,1.8,96.0,29.68,7.0,0.0,0,0,42837,108.63,0,0,43187,105.46,0,0,3,30.48,0,0,3,30.67
1785716393.291,1.6,100.0,29.68,5.0,0.0,0,0,42837,108.63,0,0,43187,105.46,0,0,3,30.52,0,0,3,30.66
1785716394.291,1.7,100.0,29.68,9.0,0.0,0,0,42837,108.61,0,0,43187,105.45,0,0,3,30.52,0,0,3,30.66
1785716395.291,1.6,100.0,29.68,7.0,0.0,0,0,42837,108.50,0,0,43187,105.45,0,0,3,30.47,0,0,3,30.60
1785716396.291,1.8,100.0,29.67,6.0,0.0,0,0,42837,108.55,0,0,43187,105.40,0,0,3,30.47,0,0,3,30.60
1785716397.291,2.1,94.1,29.65,4.0,9.0,0,0,42837,108.60,0,0,43187,105.35,0,0,3,30.42,0,0,3,30.65
1785716398.292,2.2,98.0,29.66,7.0,21.0,0,0,42837,108.54,0,0,43187,105.40,0,0,3,30.42,0,0,3,30.65
1785716399.292,2.0,100.0,29.70,8.0,0.0,0,0,42837,108.50,0,0,43187,105.45,0,0,3,30.46,0,0,3,30.66
1785716400.292,2.0,100.0,29.69,5.0,0.0,0,0,42837,108.52,0,0,43187,105.41,0,0,3,30.46,0,0,3,30.66
1785716401.292,1.8,100.0,29.70,6.0,0.0,0,0,42837,108.52,0,0,43187,105.39,0,0,3,30.52,0,0,3,30.65
1785716402.292,1.8,100.0,29.68,8.0,0.0,0,0,42837,108.47,0,0,43187,105.38,0,0,3,30.47,0,0,3,30.70
1785716403.292,3.1,85.0,29.68,5.0,0.0,0,0,42837,108.47,0,0,43187,105.30,0,0,3,30.42,0,0,3,30.75
1785716404.292,4.3,100.0,29.69,5.0,38.0,0,0,42837,108.52,0,0,43187,105.21,0,0,3,30.46,0,0,3,30.70
1785716405.292,3.1,94.0,29.70,4.0,54.0,0,0,42837,108.41,0,0,43187,105.16,0,0,3,30.46,0,0,3,30.65
1785716406.292,1.9,100.0,29.70,6.0,19.0,0,0,42837,108.36,0,0,43187,105.21,0,0,3,30.41,0,0,3,30.65
1785716407.292,2.1,100.0,29.69,6.0,18.0,0,0,42837,108.45,0,0,43187,105.25,0,0,3,30.42,0,0,3,30.65
1785716408.293,2.3,100.0,29.69,7.0,15.0,0,0,42837,108.45,0,0,43187,105.25,0,0,3,30.61,0,0,3,30.65
1785716409.293,2.1,84.0,29.69,6.0,12.0,0,0,42837,108.47,0,0,43187,105.19,0,0,3,30.61,0,0,3,30.65
1785716410.293,2.1,100.0,29.69,7.0,14.0,0,0,42837,108.37,0,0,43187,105.19,0,0,3,30.42,0,0,3,30.65
1785716411.293,2.2,92.0,29.70,6.0,22.0,0,0,42837,108.26,0,0,43187,105.25,0,0,3,30.42,0,0,3,30.65
1785716412.293,2.1,100.0,29.72,6.0,37.0,0,0,42837,108.29,0,0,43187,105.20,0,0,3,30.56,0,0,3,30.65
1785716413.293,2.3,100.0,29.72,6.0,35.0,0,0,42837,108.31,0,0,43187,105.16,0,0,3,30.51,0,0,3,30.60
1785716414.293,2.1,100.0,29.70,5.0,25.0,0,0,42837,108.31,0,0,43187,105.16,0,0,3,30.51,0,0,3,30.60
1785716415.293,2.6,82.0,29.71,8.0,28.0,0,0,42837,108.32,0,0,43187,105.17,0,0,3,30.37,0,0,3,30.65
1785716416.294,2.3,100.0,29.72,7.0,16.0,0,0,42837,108.28,0,0,43187,105.18,0,0,3,30.42,0,0,3,30.65
1785716417.294,3.7,90.0,29.74,5.0,34.0,0,0,42837,108.31,0,0,43187,105.23,0,0,3,30.47,0,0,3,30.70
1785716418.294,2.0,100.0,29.74,7.0,30.0,0,0,42837,108.26,0,0,43187,105.23,0,0,3,30.47,0,0,3,30.75
1785716419.294,2.1,100.0,29.75,6.0,18.0,0,0,42837,108.21,0,0,43187,105.07,0,0,3,30.47,0,0,3,30.71
1785716420.294,2.6,100.0,29.75,5.0,33.0,0,0,42837,108.29,0,0,43187,105.01,0,0,3,30.42,0,0,3,30.71
1785716421.294,1.9,80.0,29.75,7.0,17.0,0,0,42837,108.30,0,0,43187,105.07,0,0,3,30.42,0,0,3,30.75
1785716422.294,3.0,100.0,29.76,7.0,21.0,0,0,42837,108.27,0,0,43187,105.07,0,0,3,30.51,0,0,3,30.70
1785716423.294,1.9,81.0,29.76,6.0,19.0,0,0,42837,108.22,0,0,43187,105.07,0,0,3,30.52,0,0,3,30.65
1785716424.294,2.2,100.0,29.77,8.0,17.0,0,0,42837,108.18,0,0,43187,105.00,0,0,3,30.52,0,0,3,30.65
1785716425.295,2.1,100.0,29.77,4.0,19.0,0,0,42837,108.14,0,0,43187,104.98,0,0,3,30.52,0,0,3,30.70
1785716426.295,2.2,100.0,29.75,7.0,20.0,0,0,42837,108.19,0,0,43187,105.00,0,0,3,30.52,0,0,3,30.70
1785716427.295,3.2,53.0,29.76,7.0,20.0,0,0,42837,108.25,0,0,43187,104.96,0,0,3,30.52,0,0,3,30.66
1785716428.295,2.9,100.0,29.75,8.0,20.0,0,0,42837,108.19,0,0,43187,104.62,0,0,3,30.52,0,0,3,30.66
1785716429.295,2.4,52.5,29.75,4.0,18.0,0,0,42837,108.21,0,0,43187,104.62,0,0,3,30.51,0,0,3,30.70
1785716430.295,2.7,100.0,29.74,7.0,22.0,0,0,42837,108.26,0,0,43187,104.64,0,0,3,30.47,0,0,3,30.70
1785716431.295,2.6,100.0,29.72,7.0,20.0,0,0,42837,108.20,0,0,43187,104.34,0,0,3,30.47,0,0,3,30.71
1785716432.295,2.3,100.0,29.71,5.0,19.0,0,0,42837,108.11,0,0,43187,104.31,0,0,3,30.47,0,0,3,30.70
1785716433.295,2.1,75.8,29.71,8.0,20.0,0,0,42837,108.13,0,0,43187,104.36,0,0,3,30.47,0,0,3,30.70
1785716434.296,2.0,100.0,29.71,6.0,19.0,0,0,42837,108.16,0,0,43187,104.40,0,0,3,30.52,0,0,3,30.75
1785716435.296,2.1,69.0,29.71,7.0,19.0,0,0,42837,108.14,0,0,43187,104.27,0,0,3,30.47,0,0,3,30.70
1785716436.296,3.0,100.0,29.73,5.0,21.0,0,0,42837,108.11,0,0,43187,104.25,0,0,3,30.42,0,0,3,30.65
1785716437.296,5.3,100.0,29.75,7.0,17.0,0,0,42837,108.08,0,0,43187,104.23,0,0,3,30.46,0,0,3,30.70
1785716438.296,4.9,100.0,29.76,6.0,19.0,0,0,42837,108.07,0,0,43187,104.23,0,0,3,30.47,0,0,3,30.75
1785716439.296,4.8,100.0,29.75,6.0,18.0,0,0,42837,108.11,0,0,43187,104.25,0,0,3,30.52,0,0,3,30.70
1785716440.296,2.5,100.0,29.75,9.0,19.0,0,0,42837,108.13,0,0,43187,104.15,0,0,3,30.56,0,0,3,30.61
1785716441.296,2.7,78.0,29.74,7.0,23.0,0,0,42837,108.08,0,0,43187,104.14,0,0,3,30.56,0,0,3,30.61
1785716442.296,1.9,100.0,29.75,4.0,17.0,0,0,42837,108.08,0,0,43187,104.20,0,0,3,30.57,0,0,3,30.66
1785716443.297,2.3,100.0,29.73,7.0,20.0,0,0,42837,108.03,0,0,43187,104.15,0,0,3,30.57,0,0,3,30.66
1785716444.297,2.0,100.0,29.74,6.0,16.0,0,0,42837,108.08,0,0,43187,104.09,0,0,3,30.57,0,0,3,30.66
1785716445.297,1.8,100.0,29.74,8.0,17.0,0,0,42837,108.11,0,0,43187,104.08,0,0,3,30.47,0,0,3,30.70
1785716446.297,2.2,43.4,29.75,5.0,19.0,0,0,42837,108.07,0,0,43187,104.11,0,0,3,30.52,0,0,3,30.75
1785716447.297,1.9,100.0,29.76,8.0,17.0,0,0,42837,108.08,0,0,43187,104.16,0,0,3,30.52,0,0,3,30.75
1785716448.297,2.1,97.0,29.77,6.0,19.0,0,0,42837,108.13,0,0,43187,104.13,0,0,3,30.46,0,0,3,30.70
1785716449.297,1.8,100.0,29.78,5.0,16.0,0,0,42837,108.11,0,0,43187,104.14,0,0,3,30.42,0,0,3,30.65
1785716450.297,2.2,100.0,29.77,7.0,17.0,0,0,42837,108.06,0,0,43187,104.10,0,0,3,30.37,0,0,3,30.65
1785716451.297,2.5,100.0,29.77,7.0,18.0,0,0,42837,108.08,0,0,43187,104.07,0,0,3,30.42,0,0,3,30.60
1785716452.298,2.6,86.9,29.78,7.0,17.0,0,0,42837,108.03,0,0,43187,104.18,0,0,3,30.56,0,0,3,30.60
1785716453.298,2.0,100.0,29.79,8.0,17.0,0,0,42837,107.98,0,0,43187,104.13,0,0,3,30.56,0,0,3,30.70
1785716454.298,2.0,96.0,29.78,4.0,17.0,0,0,42837,108.03,0,0,43187,104.05,0,0,3,30.47,0,0,3,30.70
1785716455.298,2.0,100.0,29.78,8.0,19.0,0,0,42837,108.08,0,0,43187,104.11,0,0,3,30.47,0,0,3,30.70
1785716456.298,1.9,100.0,29.79,4.0,16.0,0,0,42837,108.03,0,0,43187,104.08,0,0,3,30.47,0,0,3,30.70
1785716457.298,2.0,100.0,29.78,7.0,16.0,0,0,42837,108.03,0,0,43187,104.10,0,0,3,30.46,0,0,3,30.70
1785716458.298,2.0,85.1,29.77,7.0,16.0,0,0,42837,108.05,0,0,43187,104.12,0,0,3,30.46,0,0,3,30.80
1785716459.298,2.8,100.0,29.79,8.0,14.0,0,0,42837,108.00,0,0,43187,104.07,0,0,3,30.47,0,0,3,30.66
1785716460.299,2.4,87.0,29.79,4.0,13.0,0,0,42837,108.03,0,0,43187,104.09,0,0,3,30.42,0,0,3,30.66
1785716461.299,2.1,100.0,29.79,8.0,15.0,0,0,42837,108.08,0,0,43187,104.10,0,0,3,30.37,0,0,3,30.75
1785716462.299,2.1,100.0,29.77,6.0,16.0,0,0,42837,108.03,0,0,43187,104.04,0,0,3,30.37,0,0,3,30.75
1785716463.299,2.1,100.0,29.76,5.0,18.0,0,0,42837,107.97,0,0,43187,104.08,0,0,3,30.41,0,0,3,30.70
1785716464.299,3.0,57.0,29.76,6.0,16.0,0,0,42837,107.90,0,0,43187,104.13,0,0,3,30.41,0,0,3,30.65
1785716465.299,2.8,100.0,29.78,10.0,15.0,0,0,42837,107.92,0,0,43187,104.04,0,0,3,30.36,0,0,3,30.65
1785716466.299,1.9,63.0,29.78,5.0,16.0,0,0,42837,107.97,0,0,43187,104.05,0,0,3,30.41,0,0,3,30.70
1785716467.299,2.2,100.0,29.77,6.0,16.0,0,0,42837,107.92,0,0,43187,104.06,0,0,3,30.42,0,0,3,30.70
1785716468.299,2.3,100.0,29.76,7.0,20.0,0,0,42837,107.93,0,0,43187,104.00,0,0,3,30.42,0,0,3,30.66
1785716469.299,2.3,100.0,29.77,6.0,27.0,0,0,42837,107.91,0,0,43187,103.99,0,0,3,30.56,0,0,3,30.66
1785716470.300,2.2,53.1,29.77,7.0,11.0,0,0,42837,107.91,0,0,43187,103.90,0,0,3,30.56,0,0,3,30.65
1785716471.300,2.2,100.0,29.76,8.0,13.0,0,0,42837,107.97,0,0,43187,103.90,0,0,3,30.52,0,0,3,30.65
1785716472.300,2.4,54.5,29.76,6.0,12.0,0,0,42837,107.93,0,0,43187,104.05,0,0,3,30.47,0,0,3,30.65
1785716473.300,3.2,100.0,29.76,4.0,17.0,0,0,42837,107.92,0,0,43187,104.01,0,0,3,30.42,0,0,3,30.65
1785716474.300,2.7,100.0,29.74,5.0,13.0,0,0,42837,107.93,0,0,43187,103.90,0,0,3,30.46,0,0,3,30.65
1785716475.300,2.0,100.0,29.75,6.0,13.0,0,0,42837,107.94,0,0,43187,103.99,0,0,3,30.46,0,0,3,30.65
1785716476.300,2.7,74.0,29.76,7.0,10.0,0,0,42837,107.91,0,0,43187,104.03,0,0,3,30.41,0,0,3,30.60
1785716477.300,4.1,100.0,29.76,7.0,12.0,0,0,42837,107.86,0,0,43187,103.98,0,0,3,30.35,0,0,3,30.60
1785716478.301,2.0,69.0,29.77,5.0,10.0,0,0,42837,107.88,0,0,43187,103.99,0,0,3,30.46,0,0,3,30.55
1785716479.301,1.8,100.0,29.76,7.0,11.0,0,0,42837,107.88,0,0,43187,103.94,0,0,3,30.51,0,0,3,30.65
1785716480.301,2.0,100.0,29.77,6.0,13.0,0,0,42837,107.88,0,0,43187,103.89,0,0,3,30.47,0,0,3,30.65
1785716481.301,1.9,100.0,29.77,7.0,10.0,0,0,42837,107.87,0,0,43187,103.89,0,0,3,30.47,0,0,3,30.60
1785716482.301,2.4,78.0,29.78,6.0,16.0,0,0,42837,107.93,0,0,43187,103.86,0,0,3,30.42,0,0,3,30.60
1785716483.301,1.9,100.0,29.78,8.0,9.0,0,0,42837,107.97,0,0,43187,103.86,0,0,3,30.36,0,0,3,30.60
1785716484.301,2.6,89.9,29.77,5.0,9.0,0,0,42837,107.93,0,0,43187,103.84,0,0,3,30.41,0,0,3,30.60
1785716485.301,1.9,100.0,29.77,7.0,8.0,0,0,42837,107.88,0,0,43187,103.84,0,0,3,30.47,0,0,3,30.60
1785716486.302,2.1,100.0,29.76,5.0,12.0,0,0,42837,107.92,0,0,43187,103.90,0,0,3,30.52,0,0,3,30.60
1785716487.302,2.2,100.0,29.78,7.0,18.0,0,0,42837,107.95,0,0,43187,103.86,0,0,3,30.51,0,0,3,30.60
1785716488.302,3.2,98.0,29.76,6.0,14.0,0,0,42837,107.90,0,0,43187,103.84,0,0,3,30.50,0,0,3,30.60
1785716489.302,2.5,100.0,29.76,5.0,14.0,0,0,42837,107.85,0,0,43187,103.89,0,0,3,30.46,0,0,3,30.55
1785716490.302,3.2,92.0,29.78,7.0,19.0,0,0,42837,107.82,0,0,43187,103.95,0,0,3,30.42,0,0,3,30.55
1785716491.302,2.0,100.0,29.79,7.0,14.0,0,0,42837,107.82,0,0,43187,103.90,0,0,3,30.51,0,0,3,30.65
1785716492.302,2.3,100.0,29.77,4.0,16.0,0,0,42837,107.82,0,0,43187,103.84,0,0,3,30.51,0,0,3,30.65
1785716493.302,1.9,100.0,29.77,8.0,16.0,0,0,42837,107.80,0,0,43187,103.88,0,0,3,30.50,0,0,3,30.65
1785716494.302,2.4,100.0,29.76,6.0,15.0,0,0,42837,107.83,0,0,43187,103.88,0,0,3,30.45,0,0,3,30.60
1785716495.302,1.9,97.0,29.77,6.0,16.0,0,0,42837,107.83,0,0,43187,103.88,0,0,3,30.41,0,0,3,30.60
1785716496.303,2.2,100.0,29.76,8.0,17.0,0,0,42837,107.80,0,0,43187,103.88,0,0,3,30.41,0,0,3,30.60
1785716497.303,3.4,99.0,29.78,6.0,15.0,0,0,42837,107.77,0,0,43187,103.88,0,0,3,30.56,0,0,3,30.65
1785716498.303,5.9,100.0,29.77,6.0,20.0,0,0,42837,107.87,0,0,43187,103.88,0,0,3,30.56,0,0,3,30.65
1785716499.303,3.4,100.0,29.78,6.0,16.0,0,0,42837,107.91,0,0,43187,103.89,0,0,3,30.46,0,0,3,30.60
1785716500.303,2.6,100.0,29.78,6.0,14.0,0,0,42837,107.85,0,0,43187,103.79,0,0,3,30.46,0,0,3,30.60
1785716501.303,2.0,71.0,29.79,6.0,14.0,0,0,42837,107.79,0,0,43187,103.74,0,0,3,30.47,0,0,3,30.65
1785716502.303,2.1,100.0,29.79,6.0,14.0,0,0,42837,107.80,0,0,43187,103.81,0,0,3,30.47,0,0,3,30.65
1785716503.303,2.0,78.0,29.78,8.0,14.0,0,0,42837,107.88,0,0,43187,103.82,0,0,3,30.42,0,0,3,30.60
1785716504.303,2.0,100.0,29.75,5.0,12.0,0,0,42837,107.83,0,0,43187,103.86,0,0,3,30.36,0,0,3,30.60
1785716505.304,2.0,100.0,29.76,7.0,14.0,0,0,42837,107.72,0,0,43187,103.84,0,0,3,30.41,0,0,3,30.70
1785716506.304,1.8,100.0,29.75,6.0,12.0,0,0,42837,107.72,0,0,43187,103.74,0,0,3,30.41,0,0,3,30.70
1785716507.304,2.9,68.0,29.76,8.0,14.0,0,0,42837,107.82,0,0,43187,103.75,0,0,3,30.42,0,0,3,30.65
1785716508.304,3.1,100.0,29.77,7.0,41.0,0,0,42837,107.87,0,0,43187,103.74,0,0,3,30.47,0,0,3,30.60
1785716509.304,3.0,86.1,29.78,3.0,21.0,0,0,42837,107.87,0,0,43187,103.75,0,0,3,30.47,0,0,3,30.60
1785716510.304,2.0,100.0,29.78,6.0,18.0,0,0,42837,107.81,0,0,43187,103.81,0,0,3,30.46,0,0,3,30.65
1785716511.304,7.1,100.0,29.77,6.0,476.9,0,0,42837,107.82,0,0,43187,103.81,0,0,3,30.46,0,0,3,30.65
1785716512.304,2.4,100.0,29.78,5.0,28.0,0,0,42837,107.86,0,0,43187,103.75,0,0,3,30.42,0,0,3,30.60
1785716513.305,2.1,66.0,29.79,6.0,16.0,0,0,42837,107.80,0,0,43187,103.70,0,0,3,30.42,0,0,3,30.60
