ts,cpu_total,cpu_max_core,ram_used_gb,cpu_server_pct,cpu_client_pct,gpu0_util,gpu0_memutil,gpu0_mem_mib,gpu0_power_w
1785451775.067,2.9,62.0,97.42,3.0,10.0,0,0,42359,113.39
1785451776.067,2.8,55.9,97.43,2.0,18.0,0,0,42359,113.41
1785451777.067,2.1,52.0,97.42,4.0,15.0,0,0,42359,113.46
1785451778.067,2.1,69.7,97.42,3.0,25.0,0,0,42359,113.49
1785451779.067,2.3,74.3,97.42,2.0,15.0,0,0,42359,113.49
1785451780.067,3.7,55.4,97.43,5.0,15.0,0,0,42359,113.46
1785451781.067,3.5,51.0,97.43,2.0,19.0,0,0,42359,113.46
1785451782.067,2.6,93.9,97.42,3.0,15.0,0,0,42359,113.46
1785451783.068,2.4,52.5,97.42,4.0,15.0,0,0,42359,113.36
1785451784.068,2.5,54.5,97.43,2.0,13.0,0,0,42359,113.41
1785451785.068,2.5,67.7,97.43,2.0,21.0,0,0,42359,113.46
1785451786.068,3.4,76.0,97.43,4.0,28.0,0,0,42359,113.41
1785451787.068,2.6,52.0,97.45,4.0,13.9,0,0,42359,113.39
1785451788.068,4.1,59.6,97.46,3.0,24.0,0,0,42359,113.34
1785451789.068,3.1,61.4,97.46,3.0,20.1,0,0,42359,113.36
1785451790.068,2.8,88.0,97.47,2.0,15.1,0,0,42359,113.39
1785451791.069,3.4,67.0,97.47,3.0,18.8,0,0,42359,113.39
1785451792.069,2.6,86.0,97.48,3.0,22.1,0,0,42359,113.39
1785451793.069,2.5,66.7,97.47,3.0,16.0,0,0,42359,113.35
1785451794.069,2.3,59.0,97.47,4.0,22.0,0,0,42359,113.41
1785451795.069,2.3,58.6,97.47,2.0,26.0,0,0,42359,113.46
1785451796.069,2.1,53.5,97.47,3.0,38.0,0,0,42359,113.36
1785451797.069,3.0,55.0,97.50,3.0,33.0,0,0,42359,113.31
1785451798.069,4.5,78.0,97.49,3.0,162.8,0,0,42359,113.36
1785451799.069,2.9,57.4,97.48,2.0,20.0,0,0,42359,113.41
1785451800.069,2.4,67.0,97.48,4.0,12.0,0,0,42359,113.31
1785451801.070,2.6,100.0,97.48,3.0,11.0,0,0,42359,113.26
1785451802.070,2.1,61.6,97.48,2.0,11.0,0,0,42359,113.31
1785451803.070,2.8,69.0,97.48,3.0,9.0,0,0,42359,113.31
1785451804.070,3.9,76.8,97.48,4.0,11.0,0,0,42359,113.31
1785451805.070,4.1,55.1,97.48,3.0,11.0,0,0,42359,113.26
1785451806.070,2.6,55.6,97.48,5.0,10.0,0,0,42359,113.31
1785451807.070,2.1,59.0,97.48,1.0,12.0,0,0,42359,113.31
1785451808.070,2.0,81.0,97.48,4.0,7.0,0,0,42359,113.21
1785451809.070,2.2,60.0,97.48,3.0,9.0,0,0,42359,113.26
1785451810.071,2.0,70.0,97.48,4.0,10.0,0,0,42359,113.26
1785451811.071,3.0,78.0,97.48,3.0,9.0,0,0,42359,113.25
1785451812.071,2.2,59.0,97.48,2.0,9.0,0,0,42359,113.30
1785451813.071,3.5,50.5,97.49,4.0,9.0,0,0,42359,113.35
1785451814.071,3.5,70.7,97.49,2.0,14.0,0,0,42359,113.30
1785451815.071,3.0,99.0,97.49,2.0,15.0,0,0,42359,113.23
1785451816.071,3.0,99.0,97.49,2.0,12.0,0,0,42359,113.24
1785451817.071,3.5,100.0,97.49,3.0,24.0,0,0,42359,113.27
1785451818.071,2.9,100.0,97.50,3.0,20.0,0,0,42359,113.31
1785451819.072,2.8,72.7,97.52,2.0,19.0,0,0,42359,113.35
1785451820.072,2.3,80.0,97.53,3.0,18.0,0,0,42359,113.30
1785451821.072,2.6,71.0,97.52,3.0,22.0,0,0,42359,113.21
1785451822.072,2.5,63.0,97.52,3.0,10.9,0,0,42359,113.26
1785451823.072,4.3,82.0,97.53,3.0,55.4,0,0,42359,113.46
1785451824.072,3.8,84.2,97.53,2.0,13.0,0,0,42359,113.46
1785451825.072,2.6,100.0,97.52,2.0,4.0,0,0,42359,113.26
1785451826.072,2.8,100.0,97.52,4.0,9.0,0,0,42359,113.17
1785451827.072,3.1,100.0,97.54,1.0,8.0,0,0,42359,113.22
1785451828.072,2.6,69.0,97.52,3.0,9.0,0,0,42359,113.26
1785451829.073,2.0,62.0,97.53,3.0,9.0,0,0,42359,113.21
1785451830.073,2.3,52.5,97.52,3.0,10.0,0,0,42359,113.25
1785451831.073,2.4,52.5,97.53,4.0,14.0,0,0,42359,113.30
1785451832.073,4.7,81.0,97.53,3.0,17.0,0,0,42359,113.27
1785451833.073,3.9,100.0,97.54,4.0,23.0,0,0,42359,113.22
1785451834.073,3.2,100.0,97.55,2.0,26.0,0,0,42359,113.25
1785451835.073,3.9,100.0,97.57,2.0,20.0,0,0,42359,113.57
1785451836.073,3.4,100.0,97.57,2.0,13.0,0,0,42359,113.59
1785451837.073,3.0,73.0,97.56,5.0,17.0,0,0,42359,113.31
1785451838.074,2.2,91.0,97.57,2.0,16.0,0,0,42359,113.31
1785451839.074,2.6,54.5,97.55,3.0,20.1,0,0,42359,113.26
1785451840.074,3.0,68.0,97.56,4.0,15.9,0,0,42359,113.26
1785451841.074,5.5,100.0,97.56,2.0,19.0,0,0,42359,113.31
1785451842.074,4.4,82.8,97.57,2.0,11.1,0,0,42359,113.31
1785451843.074,2.7,75.0,97.56,3.0,17.9,0,0,42359,113.25
1785451844.074,2.3,58.0,97.56,3.0,16.0,0,0,42359,113.20
1785451845.074,2.5,61.0,97.58,3.0,13.0,0,0,42359,113.25
1785451846.074,3.7,53.5,97.59,4.0,39.0,0,0,42359,113.29
1785451847.075,3.1,87.9,97.72,3.0,60.9,0,0,42359,113.26
1785451848.075,5.5,55.0,97.86,2.0,15.1,0,0,42359,113.21
1785451849.075,3.7,76.0,97.98,3.0,12.9,0,0,42359,113.30
1785451850.075,2.9,71.3,98.08,2.0,13.0,0,0,42359,113.34
1785451851.075,3.5,61.6,98.18,3.0,15.0,0,0,42359,113.30
1785451852.075,3.2,67.7,98.28,2.0,12.0,0,0,42359,113.25
1785451853.075,3.0,100.0,98.94,4.0,39.0,0,0,42359,113.26
1785451854.075,3.1,100.0,98.71,3.0,100.0,0,0,42359,113.26
1785451855.075,3.2,100.0,99.16,3.0,100.0,0,0,42359,113.21
1785451856.076,3.0,100.0,98.49,3.0,100.0,0,0,42359,113.17
1785451857.076,2.8,58.6,98.48,33.0,27.0,86,98,42359,171.47
1785451858.076,2.5,52.0,98.49,40.0,9.0,87,99,42359,257.76
1785451859.076,2.6,54.0,98.48,37.0,9.0,87,100,42359,274.73
1785451860.076,3.1,78.2,98.48,38.0,8.0,87,100,42359,256.05
1785451861.076,3.6,100.0,98.48,40.0,8.0,86,98,42359,279.22
1785451862.076,4.0,99.0,98.49,39.0,9.0,87,99,42359,255.93
1785451863.076,3.8,100.0,98.49,38.0,8.0,86,99,42359,257.41
1785451864.076,5.3,100.0,98.49,37.0,8.0,87,100,42359,272.12
1785451865.077,5.9,99.0,98.50,72.0,17.0,39,25,42359,240.63
1785451866.077,3.8,73.3,98.51,24.0,1.0,94,58,42359,298.17
1785451867.077,3.0,60.0,98.52,39.0,5.0,82,92,42359,295.42
1785451868.077,3.0,74.7,98.47,51.0,8.0,93,74,42359,287.50
1785451869.077,3.3,75.2,98.46,65.0,12.0,100,63,42359,287.92
1785451870.077,2.9,56.6,98.46,60.0,14.0,84,95,42359,281.18
1785451871.077,3.0,66.7,98.47,60.0,16.0,81,92,42359,264.93
1785451872.077,2.9,100.0,98.47,58.0,16.0,80,90,42359,274.06
1785451873.077,2.3,51.5,98.47,56.0,13.0,94,67,42359,284.80
1785451874.078,2.6,57.0,98.47,62.0,16.0,88,99,42359,290.61
1785451875.078,3.1,57.0,98.47,54.0,14.0,81,92,42359,284.94
1785451876.078,3.3,83.0,98.47,61.0,15.0,88,88,42359,282.71
1785451877.078,2.9,69.0,98.47,55.0,14.0,79,87,42359,282.03
1785451878.078,3.5,67.3,98.50,59.0,14.0,84,85,42359,274.40
1785451879.078,5.2,63.6,98.50,58.0,15.0,88,87,42359,275.67
1785451880.078,3.9,99.0,98.50,62.0,14.0,85,95,42359,262.44
1785451881.078,4.3,100.0,98.50,56.0,15.0,83,93,42359,275.03
1785451882.078,4.6,100.0,98.49,56.0,13.0,86,97,42359,296.82
1785451883.078,4.0,100.0,98.50,46.0,12.0,93,75,42359,275.52
1785451884.079,4.0,66.0,98.49,53.0,16.0,82,93,42359,287.20
1785451885.079,4.2,86.7,98.49,56.0,12.0,85,96,42359,274.54
1785451886.079,3.1,54.0,98.48,49.0,14.0,76,83,42359,275.07
1785451887.079,2.7,61.0,98.48,51.0,14.0,88,90,42359,279.40
1785451888.079,3.5,100.0,98.48,55.0,14.0,80,90,42359,286.15
1785451889.079,2.4,69.0,98.48,37.0,14.0,88,100,42359,281.23
1785451890.079,2.3,89.8,98.48,45.0,12.0,84,96,42359,286.94
1785451891.079,2.6,62.4,98.49,39.0,10.0,83,95,42359,283.09
1785451892.080,2.4,56.0,98.48,36.0,11.0,90,100,42359,282.48
1785451893.080,2.6,51.0,98.48,37.0,10.0,85,97,42359,280.68
1785451894.080,2.5,65.0,98.47,35.0,10.0,85,98,42359,284.74
